,Distance (scaled),Elevation (scaled),Wind (scaled),Is snowing,Result
6936,33,1020,8.0,0,1
6937,33,1020,8.0,0,1
6938,33,1020,8.0,0,1
6939,33,1020,8.0,0,1
6940,33,1020,8.0,0,1
6941,33,1020,8.0,0,1
6942,33,1020,8.0,0,1
6943,33,1020,8.0,0,1
6944,33,645,0.0,0,1
6945,53,645,0.0,0,1
6946,40,645,0.0,0,1
6947,33,645,0.0,0,1
6948,52,645,0.0,0,1
6949,33,645,0.0,0,1
6950,51,645,0.0,0,1
6951,33,645,0.0,0,1
6952,33,1020,6.0,0,1
6953,33,1020,6.0,0,1
6954,33,1020,6.0,0,1
6955,33,1020,6.0,0,1
6956,50,1020,6.0,0,0
6957,39,1020,6.0,0,1
6958,33,1020,6.0,0,0
6959,33,1020,6.0,0,1
6960,28,1020,6.0,0,1
6961,33,1020,6.0,0,1
6962,33,1020,6.0,0,1
6963,49,1020,6.0,0,1
6964,38,430,0.0,0,1
6965,45,430,0.0,0,1
6966,54,430,0.0,0,1
6967,33,430,0.0,0,1
6968,34,430,0.0,0,1
6969,33,430,0.0,0,1
6970,52,430,0.0,0,1
6971,26,26,11.0,0,1
6972,33,26,11.0,0,1
6973,45,26,11.0,0,1
6974,33,26,11.0,0,1
6975,48,26,11.0,0,0
6976,39,26,11.0,0,1
6977,33,26,11.0,0,1
6978,31,26,11.0,0,1
6979,33,26,11.0,0,1
6980,47,26,11.0,0,0
6981,33,26,11.0,0,1
6982,33,26,11.0,0,1
6983,30,26,11.0,0,1
6984,33,640,12.0,0,1
6985,29,640,12.0,0,1
6986,33,640,12.0,0,1
6987,33,640,12.0,0,1
6988,45,640,12.0,0,1
6989,33,1020,4.0,0,1
6990,32,1020,4.0,0,1
6991,33,1020,4.0,0,1
6992,33,1020,4.0,0,1
6993,33,1020,4.0,0,1
6994,31,1020,4.0,0,1
6995,52,1020,4.0,0,1
6996,44,1020,4.0,0,1
6997,31,1020,4.0,0,1
6998,33,62,0.0,0,1
6999,33,62,0.0,0,1
7000,54,62,0.0,0,0
7001,38,62,0.0,0,1
7002,33,62,0.0,0,1
7003,33,62,0.0,0,1
7004,40,62,0.0,0,1
7005,30,62,0.0,0,1
7006,33,62,0.0,0,1
7007,29,62,0.0,0,1
7008,33,62,0.0,0,1
7009,33,62,0.0,0,1
7010,38,62,0.0,0,1
7011,41,62,0.0,0,1
7012,33,62,0.0,0,1
7013,24,3,0.0,0,1
7014,45,3,0.0,0,0
7015,33,3,0.0,0,1
7016,45,3,0.0,0,1
7017,33,3,0.0,0,1
7018,33,3,0.0,0,1
7019,33,3,0.0,0,0
7020,33,62,0.0,0,1
7021,41,62,0.0,0,1
7022,33,62,0.0,0,1
7023,57,62,0.0,0,1
7024,33,62,0.0,0,1
7025,33,62,0.0,0,1
7026,33,62,0.0,0,1
7027,33,748,0.0,0,1
7028,33,748,0.0,0,1
7029,33,748,0.0,0,1
7030,26,748,0.0,0,1
7031,34,748,0.0,0,1
7032,33,748,0.0,0,1
7033,36,748,0.0,0,1
7034,33,748,0.0,0,1
7035,34,748,0.0,0,1
7036,58,748,0.0,0,1
7037,33,20,0.0,0,1
7038,30,20,0.0,0,1
7039,49,20,0.0,0,1
7040,33,20,0.0,0,1
7041,33,20,0.0,0,1
7042,40,20,0.0,0,1
7043,26,20,0.0,0,1
7044,64,20,0.0,0,0
7045,33,840,0.0,0,1
7046,28,840,0.0,0,1
7047,33,840,0.0,0,1
7048,56,840,0.0,0,1
7049,33,840,0.0,0,1
7050,28,840,0.0,0,1
7051,45,50,0.0,0,1
7052,45,50,0.0,0,1
7053,33,50,0.0,0,1
7054,43,50,0.0,0,1
7055,33,50,0.0,0,1
7056,27,50,0.0,0,1
7057,33,50,0.0,0,1
7058,33,50,0.0,0,1
7059,42,50,0.0,0,0
7060,33,450,0.0,0,1
7061,33,450,0.0,0,1
7062,33,450,0.0,0,1
7063,37,450,0.0,0,0
7064,43,450,0.0,0,1
7065,44,450,0.0,0,1
7066,33,450,0.0,0,1
7067,33,1070,0.0,0,1
7068,33,1070,0.0,0,1
7069,33,1070,0.0,0,1
7070,33,1070,0.0,0,0
7071,54,1070,0.0,0,1
7072,33,1070,0.0,0,1
7073,33,1070,0.0,0,1
7074,33,1070,0.0,0,1
7075,43,62,0.0,0,1
7076,23,62,0.0,0,1
7077,33,62,0.0,0,1
7078,33,62,0.0,0,1
7079,33,62,0.0,0,1
7080,33,62,0.0,0,1
7081,55,62,0.0,0,1
7082,49,62,0.0,0,0
7083,43,7,0.0,0,1
7084,33,7,0.0,0,1
7085,33,7,0.0,0,1
7086,33,7,0.0,0,1
7087,49,7,0.0,0,1
7088,53,1050,0.0,0,1
7089,38,1050,0.0,0,1
7090,44,1050,0.0,0,0
7091,33,1050,0.0,0,1
7092,50,1050,0.0,0,1
7093,40,1050,0.0,0,1
7094,49,1050,0.0,0,1
7095,33,1050,0.0,0,1
7096,27,1050,0.0,0,1
7097,51,1050,0.0,0,1
7098,33,430,0.0,0,1
7099,46,430,0.0,0,1
7100,23,430,0.0,0,1
7101,33,430,0.0,0,1
7102,33,430,0.0,0,1
7103,47,430,0.0,0,0
7104,33,646,0.0,0,1
7105,33,646,0.0,0,1
7106,33,646,0.0,0,1
7107,33,646,0.0,0,1
7108,33,646,0.0,0,1
7109,23,646,0.0,0,1
7110,33,646,0.0,0,1
7111,33,646,0.0,0,1
7112,33,646,0.0,0,1
7113,33,646,0.0,0,1
7114,33,646,0.0,0,1
7115,33,482,0.0,0,1
7116,59,482,0.0,0,1
7117,20,482,0.0,0,1
7118,33,482,0.0,0,1
7119,26,482,0.0,0,1
7120,48,482,0.0,0,1
7121,29,482,0.0,0,0
7122,55,482,0.0,0,0
7123,53,482,0.0,0,1
7124,33,594,0.0,0,1
7125,25,594,0.0,0,1
7126,33,594,0.0,0,1
7127,33,594,0.0,0,0
7128,33,594,0.0,0,0
7129,50,645,0.0,0,1
7130,44,645,0.0,0,1
7131,38,645,0.0,0,1
7132,36,645,0.0,0,0
7133,29,645,0.0,0,1
7134,47,645,0.0,0,1
7135,33,645,0.0,0,1
7136,33,2001,0.0,0,1
7137,32,2001,0.0,0,1
7138,33,2001,0.0,0,1
7139,55,2001,0.0,0,1
7140,33,2001,0.0,0,1
7141,25,2001,0.0,0,1
7142,44,62,0.0,0,0
7143,33,62,0.0,0,1
7144,33,62,0.0,0,1
7145,26,62,0.0,0,1
7146,33,62,0.0,0,1
7147,33,62,0.0,0,1
7148,33,62,0.0,0,1
7149,19,62,0.0,0,1
7150,33,62,0.0,0,1
7151,36,3,0.0,0,1
7152,33,3,0.0,0,1
7153,31,3,0.0,0,1
7154,32,3,0.0,0,1
7155,33,3,0.0,0,1
7156,33,3,0.0,0,1
7157,51,3,0.0,0,1
7158,38,3,0.0,0,1
7159,56,3,0.0,0,1
7160,40,640,0.0,0,1
7161,33,640,0.0,0,1
7162,33,640,0.0,0,1
7163,33,640,0.0,0,1
7164,33,640,0.0,0,1
7165,44,640,0.0,0,1
7166,28,640,0.0,0,1
7167,33,645,0.0,0,1
7168,43,645,0.0,0,1
7169,33,645,0.0,0,1
7170,54,645,0.0,0,1
7171,50,645,0.0,0,1
7172,46,645,0.0,0,1
7173,50,645,0.0,0,1
7174,20,5280,0.0,0,1
7175,40,5280,0.0,0,1
7176,44,5280,0.0,0,1
7177,24,5280,0.0,0,1
7178,24,5280,0.0,0,1
7179,33,5280,0.0,0,1
7180,50,5280,0.0,0,1
7181,33,7,0.0,0,1
7182,33,7,0.0,0,1
7183,52,7,0.0,0,1
7184,33,7,0.0,0,1
7185,31,1020,0.0,0,1
7186,33,1020,0.0,0,1
7187,33,1020,0.0,0,1
7188,33,1020,0.0,0,1
7189,33,1020,0.0,0,1
7190,19,1020,0.0,0,1
7191,33,1020,0.0,0,1
7192,31,1020,0.0,0,1
7193,33,1020,0.0,0,1
7194,33,25,0.0,0,1
7195,33,25,0.0,0,1
7196,33,25,0.0,0,1
7197,33,25,0.0,0,1
7198,33,25,0.0,0,1
7199,33,25,0.0,0,1
7200,33,25,0.0,0,1
7201,33,25,0.0,0,1
7202,33,25,0.0,0,1
7203,33,25,0.0,0,1
7204,51,25,0.0,0,1
7205,33,25,0.0,0,1
7206,33,30,0.0,0,1
7207,33,30,0.0,0,1
7208,33,30,0.0,0,1
7209,33,30,0.0,0,1
7210,38,30,0.0,0,1
7211,27,750,0.0,0,1
7212,36,750,0.0,0,1
7213,33,750,0.0,0,1
7214,52,750,0.0,0,0
7215,51,750,0.0,0,1
7216,33,750,0.0,0,1
7217,33,584,0.0,0,1
7218,33,584,0.0,0,1
7219,33,584,0.0,0,1
7220,33,584,0.0,0,1
7221,22,584,0.0,0,1
7222,57,584,0.0,0,1
7223,33,584,0.0,0,1
7224,33,584,0.0,0,0
7225,33,584,0.0,0,1
7226,33,584,0.0,0,1
7227,20,13,0.0,0,1
7228,33,13,0.0,0,1
7229,33,13,0.0,0,1
7230,33,13,0.0,0,1
7231,33,13,0.0,0,1
7232,33,13,0.0,0,1
7233,30,3,0.0,0,1
7234,47,3,0.0,0,1
7235,33,3,0.0,0,1
7236,47,3,0.0,0,1
7237,33,3,0.0,0,1
7238,33,3,0.0,0,1
7239,33,597,0.0,0,1
7240,33,597,0.0,0,1
7241,49,597,0.0,0,1
7242,33,597,0.0,0,1
7243,33,597,0.0,0,1
7244,37,597,0.0,0,1
7245,33,597,0.0,0,1
7246,33,597,0.0,0,1
7247,35,646,0.0,0,1
7248,33,646,0.0,0,1
7249,48,646,0.0,0,1
7250,33,646,0.0,0,1
7251,33,646,0.0,0,1
7252,33,646,0.0,0,1
7253,33,646,0.0,0,1
7254,33,646,0.0,0,0
7255,32,20,0.0,0,1
7256,33,20,0.0,0,1
7257,33,20,0.0,0,1
7258,41,20,0.0,0,1
7259,33,20,0.0,0,1
7260,33,20,0.0,0,1
7261,31,20,0.0,0,1
7262,54,20,0.0,0,1
7263,25,20,0.0,0,1
7264,33,20,0.0,0,1
7265,33,289,0.0,0,1
7266,34,289,0.0,0,1
7267,33,289,0.0,0,1
7268,33,289,0.0,0,1
7269,50,289,0.0,0,1
7270,33,289,0.0,0,1
7271,33,289,0.0,0,1
7272,33,289,0.0,0,1
7273,56,289,0.0,0,1
7274,33,289,0.0,0,0
7275,33,7,0.0,0,1
7276,33,7,0.0,0,1
7277,33,7,0.0,0,1
7278,33,7,0.0,0,1
7279,29,7,0.0,0,1
7280,33,7,0.0,0,1
7281,33,3,0.0,0,1
7282,50,3,0.0,0,1
7283,40,3,0.0,0,1
7284,33,3,0.0,0,1
7285,22,3,0.0,0,1
7286,43,3,0.0,0,1
7287,52,3,0.0,0,1
7288,33,3,0.0,0,1
7289,43,3,0.0,0,1
7290,41,3,0.0,0,0
7291,26,3,0.0,0,1
7292,42,3,0.0,0,1
7293,28,3,0.0,0,1
7294,59,3,0.0,0,0
7295,51,3,0.0,0,1
7296,33,3,0.0,0,1
7297,33,3,0.0,0,1
7298,33,3,0.0,0,1
7299,44,3,0.0,0,1
7300,51,3,0.0,0,1
7301,48,840,0.0,0,0
7302,56,840,0.0,0,0
7303,33,840,0.0,0,1
7304,33,840,0.0,0,1
7305,33,840,0.0,0,1
7306,33,840,0.0,0,1
7307,40,840,0.0,0,1
7308,56,840,0.0,0,0
7309,33,840,0.0,0,1
7310,33,840,0.0,0,1
7311,54,840,0.0,0,0
7312,33,840,0.0,0,1
7313,45,26,0.0,0,1
7314,33,26,0.0,0,1
7315,33,26,0.0,0,1
7316,45,26,0.0,0,1
7317,48,594,0.0,0,1
7318,33,594,0.0,0,1
7319,33,594,0.0,0,1
7320,33,594,0.0,0,1
7321,50,594,0.0,0,1
7322,39,594,0.0,0,1
7323,33,594,0.0,0,1
7324,23,594,0.0,0,1
7325,30,594,0.0,0,1
7326,22,62,0.0,0,1
7327,23,62,0.0,0,1
7328,33,62,0.0,0,1
7329,33,62,0.0,0,1
7330,23,62,0.0,0,1
7331,25,62,0.0,0,1
7332,33,62,0.0,0,1
7333,33,62,0.0,0,1
7334,33,710,0.0,0,1
7335,33,710,0.0,0,0
7336,43,710,0.0,0,1
7337,25,710,0.0,0,1
7338,51,710,0.0,0,1
7339,34,710,0.0,0,0
7340,33,710,0.0,0,1
7341,22,1070,0.0,0,1
7342,33,1070,0.0,0,1
7343,40,1070,0.0,0,1
7344,23,1070,0.0,0,1
7345,43,1070,0.0,0,1
7346,49,1070,0.0,0,1
7347,33,1070,0.0,0,1
7348,31,1070,0.0,0,1
7349,33,430,0.0,0,1
7350,21,430,0.0,0,1
7351,33,430,0.0,0,1
7352,33,430,0.0,0,1
7353,33,430,0.0,0,1
7354,48,430,0.0,0,1
7355,32,430,0.0,0,1
7356,35,430,0.0,0,1
7357,33,748,0.0,0,1
7358,45,748,0.0,0,1
7359,48,748,0.0,0,1
7360,48,748,0.0,0,0
7361,33,748,0.0,0,1
7362,34,748,0.0,0,1
7363,33,748,0.0,0,1
7364,32,450,0.0,0,1
7365,33,450,0.0,0,1
7366,33,450,0.0,0,1
7367,33,450,0.0,0,1
7368,50,584,0.0,0,0
7369,33,584,0.0,0,1
7370,33,584,0.0,0,1
7371,33,584,0.0,0,0
7372,33,584,0.0,0,1
7373,34,584,0.0,0,1
7374,33,584,0.0,0,1
7375,35,584,0.0,0,1
7376,33,5280,0.0,0,1
7377,55,5280,0.0,0,1
7378,53,5280,0.0,0,0
7379,51,5280,0.0,0,1
7380,33,748,0.0,0,1
7381,33,748,0.0,0,1
7382,54,748,0.0,0,1
7383,33,748,0.0,0,1
7384,39,748,0.0,0,1
7385,33,748,0.0,0,1
7386,33,25,0.0,0,1
7387,38,25,0.0,0,1
7388,33,25,0.0,0,1
7389,42,25,0.0,0,1
7390,51,25,0.0,0,1
7391,33,25,0.0,0,1
7392,39,25,0.0,0,1
7393,33,25,0.0,0,1
7394,21,25,0.0,0,1
7395,29,3,0.0,0,1
7396,33,3,0.0,0,1
7397,22,3,0.0,0,1
7398,33,3,0.0,0,1
7399,40,3,0.0,0,1
7400,35,3,0.0,0,1
7401,44,3,0.0,0,1
7402,43,3,0.0,0,1
7403,37,3,0.0,0,0
7404,30,1050,0.0,0,1
7405,33,1050,0.0,0,1
7406,33,1050,0.0,0,1
7407,29,1050,0.0,0,1
7408,45,1050,0.0,0,1
7409,33,1050,0.0,0,1
7410,33,1050,0.0,0,1
7411,20,1050,0.0,0,1
7412,45,1050,0.0,0,1
7413,26,2001,0.0,0,1
7414,33,2001,0.0,0,1
7415,33,2001,0.0,0,1
7416,27,2001,0.0,0,1
7417,33,2001,0.0,0,0
7418,33,2001,0.0,0,0
7419,39,2001,0.0,0,1
7420,21,2001,0.0,0,1
7421,31,2001,0.0,0,1
7422,33,2001,0.0,0,1
7423,33,2001,0.0,0,1
7424,33,30,0.0,0,1
7425,33,30,0.0,0,1
7426,33,30,0.0,0,1
7427,33,30,0.0,0,1
7428,33,30,0.0,0,0
7429,28,30,0.0,0,1
7430,33,30,0.0,0,1
7431,33,26,0.0,0,1
7432,45,26,0.0,0,1
7433,33,26,0.0,0,1
7434,33,26,0.0,0,1
7435,33,26,0.0,0,1
7436,33,26,0.0,0,1
7437,33,26,0.0,0,1
7438,44,26,0.0,0,1
7439,33,26,0.0,0,1
7440,33,26,0.0,0,1
7441,32,26,0.0,0,1
7442,33,26,0.0,0,1
7443,33,50,0.0,0,1
7444,46,50,0.0,0,0
7445,33,50,0.0,0,1
7446,33,50,0.0,0,1
7447,33,50,0.0,0,1
7448,23,50,0.0,0,1
7449,37,50,0.0,0,1
7450,33,50,0.0,0,1
7451,33,50,0.0,0,1
7452,40,50,0.0,0,1
7453,33,50,0.0,0,1
7454,39,13,0.0,0,1
7455,33,13,0.0,0,1
7456,29,13,0.0,0,1
7457,33,13,0.0,0,1
7458,25,13,0.0,0,1
7459,24,13,0.0,0,1
7460,42,13,0.0,0,0
7461,33,13,0.0,0,1
7462,33,482,0.0,0,1
7463,23,482,0.0,0,1
7464,48,482,0.0,0,1
7465,33,482,0.0,0,1
7466,33,482,0.0,0,0
7467,20,482,0.0,0,1
7468,19,482,0.0,0,1
7469,57,482,0.0,0,1
7470,33,482,0.0,0,1
7471,33,118,0.0,0,1
7472,33,118,0.0,0,1
7473,28,118,0.0,0,1
7474,36,118,0.0,0,1
7475,24,118,0.0,0,1
7476,33,118,0.0,0,1
7477,45,118,0.0,0,1
7478,33,118,0.0,0,0
7479,60,118,0.0,0,1
7480,47,118,0.0,0,1
7481,61,118,0.0,0,0
7482,37,640,0.0,0,1
7483,33,640,0.0,0,1
7484,33,640,0.0,0,1
7485,33,640,0.0,0,1
7486,33,640,0.0,0,1
7487,38,640,0.0,0,1
7488,33,640,0.0,0,1
7489,33,640,0.0,0,1
7490,31,640,0.0,0,1
7491,38,750,0.0,0,1
7492,33,750,0.0,0,1
7493,51,750,0.0,0,1
7494,59,750,0.0,0,1
7495,33,750,0.0,0,1
7496,33,750,0.0,0,1
7497,33,750,0.0,0,1
7498,33,750,0.0,0,1
7499,33,646,0.0,0,1
7500,33,646,0.0,0,0
7501,33,646,0.0,0,1
7502,49,646,0.0,0,1
7503,56,646,0.0,0,1
7504,33,646,0.0,0,1
7505,33,646,0.0,0,0
7506,33,646,0.0,0,1
7507,39,646,0.0,0,0
7508,33,646,0.0,0,1
7509,25,646,0.0,0,1
7510,33,646,0.0,0,1
7511,33,646,0.0,0,1
7512,33,646,0.0,0,1
7513,33,710,0.0,0,1
7514,33,710,0.0,0,1
7515,27,710,0.0,0,1
7516,44,710,0.0,0,1
7517,33,710,0.0,0,1
7518,33,710,0.0,0,1
7519,33,710,0.0,0,1
7520,51,710,0.0,0,0
7521,53,645,0.0,0,1
7522,45,645,0.0,0,1
7523,33,645,0.0,0,1
7524,28,645,0.0,0,1
7525,45,645,0.0,0,1
7526,33,645,0.0,0,1
7527,29,645,0.0,0,1
7528,33,26,0.0,0,1
7529,21,26,0.0,0,1
7530,52,26,0.0,0,0
7531,44,26,0.0,0,1
7532,33,26,0.0,0,1
7533,33,840,0.0,0,1
7534,49,840,0.0,0,1
7535,33,840,0.0,0,1
7536,33,840,0.0,0,1
7537,33,840,0.0,0,1
7538,54,840,0.0,0,0
7539,43,840,0.0,0,1
7540,51,840,0.0,0,1
7541,37,25,0.0,0,1
7542,33,25,0.0,0,1
7543,33,25,0.0,0,1
7544,40,25,0.0,0,1
7545,58,25,0.0,0,1
7546,25,25,0.0,0,1
7547,33,25,0.0,0,1
7548,43,25,0.0,0,1
7549,33,62,0.0,0,1
7550,28,62,0.0,0,1
7551,33,62,0.0,0,1
7552,33,62,0.0,0,1
7553,40,62,0.0,0,1
7554,51,62,0.0,0,0
7555,35,62,0.0,0,1
7556,37,289,0.0,0,1
7557,32,289,0.0,0,1
7558,33,289,0.0,0,1
7559,44,289,0.0,0,1
7560,37,289,0.0,0,1
7561,33,289,0.0,0,1
7562,29,289,0.0,0,1
7563,26,7,0.0,0,1
7564,49,7,0.0,0,1
7565,51,7,0.0,0,1
7566,44,7,0.0,0,1
7567,33,7,0.0,0,1
7568,33,5280,0.0,0,1
7569,44,5280,0.0,0,1
7570,51,5280,0.0,0,1
7571,50,5280,0.0,0,1
7572,45,5280,0.0,0,1
7573,31,5280,0.0,0,1
7574,48,5280,0.0,0,1
7575,33,584,0.0,0,1
7576,33,584,0.0,0,1
7577,27,584,0.0,0,1
7578,33,584,0.0,0,1
7579,33,584,0.0,0,1
7580,33,584,0.0,0,1
7581,45,584,0.0,0,0
7582,33,584,0.0,0,1
7583,25,584,0.0,0,1
7584,33,584,0.0,0,1
7585,27,584,0.0,0,1
7586,53,584,0.0,0,0
7587,33,1020,0.0,0,1
7588,41,1020,0.0,0,0
7589,33,1020,0.0,0,1
7590,52,1020,0.0,0,1
7591,33,1020,0.0,0,1
7592,50,1020,0.0,0,1
7593,59,1020,0.0,0,1
7594,33,1020,0.0,0,1
7595,33,1020,0.0,0,1
7596,47,1020,0.0,0,1
7597,34,3,0.0,0,1
7598,33,3,0.0,0,1
7599,33,3,0.0,0,1
7600,33,3,0.0,0,1
7601,33,3,0.0,0,1
7602,46,3,0.0,0,1
7603,54,3,0.0,0,0
7604,33,3,0.0,0,1
7605,33,3,0.0,0,1
7606,33,3,0.0,0,1
7607,45,118,0.0,0,1
7608,33,118,0.0,0,1
7609,49,118,0.0,0,1
7610,33,118,0.0,0,1
7611,33,118,0.0,0,1
7612,48,118,0.0,0,1
7613,37,118,0.0,0,1
7614,33,118,0.0,0,1
7615,33,118,0.0,0,1
7616,33,1070,0.0,0,1
7617,33,1070,0.0,0,1
7618,33,1070,0.0,0,1
7619,20,1070,0.0,0,1
7620,42,1070,0.0,0,1
7621,33,1070,0.0,0,1
7622,23,1070,0.0,0,1
7623,43,1070,0.0,0,0
7624,33,597,0.0,0,1
7625,29,597,0.0,0,1
7626,35,597,0.0,0,1
7627,33,597,0.0,0,1
7628,33,597,0.0,0,1
7629,33,597,0.0,0,0
7630,33,597,0.0,0,1
7631,45,597,0.0,0,0
7632,33,597,0.0,0,1
7633,55,3,0.0,0,1
7634,33,3,0.0,0,1
7635,56,3,0.0,0,1
7636,33,3,0.0,0,1
7637,33,3,0.0,0,1
7638,31,3,0.0,0,1
7639,33,3,0.0,0,0
7640,33,3,0.0,0,1
7641,33,3,0.0,0,1
7642,33,3,0.0,0,1
7643,33,748,0.0,0,1
7644,41,748,0.0,0,0
7645,49,748,0.0,0,1
7646,43,748,0.0,0,1
7647,33,748,0.0,0,1
7648,33,748,0.0,0,1
7649,37,748,0.0,0,1
7650,43,748,0.0,0,0
7651,34,748,0.0,0,1
7652,33,748,0.0,0,1
7653,33,450,0.0,0,1
7654,50,450,0.0,0,1
7655,33,450,0.0,0,1
7656,33,450,0.0,0,1
7657,33,450,0.0,0,1
7658,33,450,0.0,0,1
7659,23,20,0.0,0,1
7660,39,20,0.0,0,1
7661,27,20,0.0,0,1
7662,33,20,0.0,0,1
7663,32,20,0.0,0,1
7664,33,20,0.0,0,0
7665,33,20,0.0,0,1
7666,56,3,0.0,0,0
7667,33,3,0.0,0,1
7668,33,3,0.0,0,1
7669,34,3,0.0,0,1
7670,23,3,0.0,0,1
7671,34,3,0.0,0,1
7672,33,3,0.0,0,1
7673,33,3,0.0,0,1
7674,33,3,0.0,0,1
7675,39,1020,0.0,0,1
7676,33,1020,0.0,0,1
7677,33,1020,0.0,0,1
7678,62,1020,0.0,0,1
7679,51,1020,0.0,0,0
7680,33,1020,0.0,0,1
7681,33,1020,0.0,0,1
7682,44,1020,0.0,0,1
7683,33,1020,0.0,0,1
7684,42,62,0.0,0,1
7685,33,62,0.0,0,1
7686,33,62,0.0,0,1
7687,21,62,0.0,0,1
7688,33,62,0.0,0,1
7689,33,62,0.0,0,1
7690,33,3,0.0,0,1
7691,33,3,0.0,0,1
7692,33,3,0.0,0,1
7693,34,3,0.0,0,1
7694,33,3,0.0,0,1
7695,30,3,0.0,0,1
7696,37,3,0.0,0,1
7697,33,3,0.0,0,1
7698,31,3,0.0,0,1
7699,52,3,0.0,0,1
7700,33,30,0.0,0,1
7701,33,30,0.0,0,1
7702,51,30,0.0,0,1
7703,34,30,0.0,0,1
7704,30,30,0.0,0,1
7705,33,30,0.0,0,1
7706,33,30,0.0,0,1
7707,59,30,0.0,0,0
7708,51,62,0.0,0,1
7709,33,62,0.0,0,1
7710,33,62,0.0,0,1
7711,37,62,0.0,0,1
7712,27,62,0.0,0,1
7713,30,62,0.0,0,1
7714,48,62,0.0,0,1
7715,35,62,0.0,0,1
7716,39,62,0.0,0,1
7717,33,710,0.0,0,1
7718,28,710,0.0,0,1
7719,33,710,0.0,0,1
7720,33,710,0.0,0,1
7721,42,710,0.0,0,1
7722,33,710,0.0,0,1
7723,33,710,0.0,0,1
7724,44,7,0.0,0,1
7725,33,7,0.0,0,1
7726,52,7,0.0,0,0
7727,33,7,0.0,0,1
7728,33,7,0.0,0,0
7729,33,7,0.0,0,1
7730,19,584,0.0,0,1
7731,39,584,0.0,0,1
7732,33,584,0.0,0,1
7733,47,584,0.0,0,1
7734,33,584,0.0,0,1
7735,33,584,0.0,0,1
7736,51,584,0.0,0,1
7737,45,584,0.0,0,0
7738,33,584,0.0,0,1
7739,33,584,0.0,0,1
7740,32,640,0.0,0,1
7741,53,640,0.0,0,0
7742,29,640,0.0,0,1
7743,33,640,0.0,0,1
7744,33,640,0.0,0,1
7745,33,640,0.0,0,1
7746,33,640,0.0,0,1
7747,23,640,0.0,0,1
7748,33,1050,0.0,0,1
7749,33,1050,0.0,0,1
7750,33,1050,0.0,0,1
7751,33,1050,0.0,0,1
7752,33,1050,0.0,0,1
7753,33,1050,0.0,0,1
7754,33,750,0.0,0,1
7755,30,750,0.0,0,1
7756,27,750,0.0,0,1
7757,55,750,0.0,0,1
7758,54,750,0.0,0,1
7759,25,750,0.0,0,1
7760,24,750,0.0,0,1
7761,33,750,0.0,0,1
7762,38,594,0.0,0,1
7763,33,594,0.0,0,1
7764,28,594,0.0,0,1
7765,48,594,0.0,0,0
7766,33,482,0.0,0,1
7767,33,482,0.0,0,1
7768,33,482,0.0,0,1
7769,33,482,0.0,0,1
7770,33,482,0.0,0,1
7771,33,482,0.0,0,1
7772,43,482,0.0,0,1
7773,33,482,0.0,0,1
7774,42,289,0.0,0,1
7775,33,289,0.0,0,1
7776,33,289,0.0,0,1
7777,33,289,0.0,0,1
7778,33,289,0.0,0,1
7779,23,289,0.0,0,1
7780,38,289,0.0,0,1
7781,50,289,0.0,0,1
7782,33,289,0.0,0,1
7783,33,25,0.0,0,1
7784,32,25,0.0,0,1
7785,41,25,0.0,0,1
7786,34,25,0.0,0,1
7787,33,25,0.0,0,1
7788,33,25,0.0,0,1
7789,37,25,0.0,0,1
7790,55,25,0.0,0,1
7791,33,25,0.0,0,1
7792,39,645,0.0,0,1
7793,21,645,0.0,0,1
7794,52,645,0.0,0,1
7795,33,645,0.0,0,1
7796,33,645,0.0,0,1
7797,33,645,0.0,0,1
7798,33,450,0.0,0,1
7799,21,450,0.0,0,1
7800,33,450,0.0,0,1
7801,33,450,0.0,0,1
7802,47,450,0.0,0,0
7803,33,450,0.0,0,1
7804,31,450,0.0,0,1
7805,20,450,0.0,0,1
7806,33,450,0.0,0,1
7807,50,2001,0.0,0,1
7808,39,2001,0.0,0,0
7809,33,2001,0.0,0,1
7810,55,2001,0.0,0,1
7811,33,2001,0.0,0,1
7812,35,2001,0.0,0,1
7813,33,2001,0.0,0,1
7814,33,2001,0.0,0,1
7815,33,2001,0.0,0,1
7816,33,2001,0.0,0,1
7817,33,2001,0.0,0,1
7818,28,430,0.0,0,1
7819,33,430,0.0,0,1
7820,28,430,0.0,0,1
7821,33,430,0.0,0,1
7822,38,430,0.0,0,1
7823,49,430,0.0,0,1
7824,48,430,0.0,0,1
7825,30,13,0.0,0,1
7826,33,13,0.0,0,1
7827,33,13,0.0,0,1
7828,50,13,0.0,0,1
7829,33,13,0.0,0,1
7830,39,13,0.0,0,0
7831,33,13,0.0,0,1
7832,49,13,0.0,0,1
7833,33,13,0.0,0,1
7834,33,13,0.0,0,1
7835,33,13,0.0,0,1
7836,33,13,0.0,0,1
7837,33,1070,0.0,0,1
7838,50,1070,0.0,0,1
7839,28,1070,0.0,0,1
7840,33,1070,0.0,0,1
7841,33,1070,0.0,0,0
7842,25,1070,0.0,0,1
7843,33,1070,0.0,0,1
7844,33,1070,0.0,0,1
7845,33,1070,0.0,0,1
7846,33,1070,0.0,0,1
7847,45,1070,0.0,0,1
7848,33,7,0.0,0,1
7849,27,7,0.0,0,1
7850,33,7,0.0,0,1
7851,33,7,0.0,0,1
7852,33,7,0.0,0,1
7853,34,7,0.0,0,1
7854,33,5280,0.0,0,1
7855,33,5280,0.0,0,0
