,Distance (yds),Elevation (ft),Is Home,Result
7219,33,2001,0,1
7220,25,2001,1,1
7221,44,62,0,0
7222,33,62,1,1
7223,33,62,1,1
7224,26,62,0,1
7225,33,62,1,1
7226,33,62,1,1
7227,33,62,0,1
7228,19,62,1,1
7229,33,62,0,1
7230,36,3,1,1
7231,33,3,1,1
7232,31,3,0,1
7233,32,3,0,1
7234,33,3,0,1
7235,33,3,1,1
7236,51,3,1,1
7237,38,3,0,1
7238,56,3,1,1
7239,40,640,1,1
7240,33,640,0,1
7241,33,640,1,1
7242,33,640,1,1
7243,33,640,1,1
7244,44,640,0,1
7245,28,640,1,1
7246,33,645,1,1
7247,43,645,0,1
7248,33,645,1,1
7249,54,645,1,1
7250,50,645,0,1
7251,46,645,0,1
7252,50,645,1,1
7253,20,5280,1,1
7254,40,5280,0,1
7255,44,5280,0,1
7256,24,5280,1,1
7257,24,5280,0,1
7258,33,5280,1,1
7259,50,5280,1,1
7260,33,7,1,1
7261,33,7,1,1
7262,52,7,1,1
7263,33,7,1,1
7264,31,1020,0,1
7265,33,1020,0,1
7266,33,1020,1,1
7267,33,1020,0,1
7268,33,1020,1,1
7269,19,1020,1,1
7270,33,1020,1,1
7271,31,1020,1,1
7272,33,1020,0,1
7273,33,25,1,1
7274,33,25,0,1
7275,33,25,1,1
7276,33,25,1,1
7277,33,25,1,1
7278,33,25,0,1
7279,33,25,1,1
7280,33,25,0,1
7281,33,25,0,1
7282,33,25,0,1
7283,51,25,1,1
7284,33,25,0,1
7285,33,30,1,1
7286,33,30,1,1
7287,33,30,0,1
7288,33,30,1,1
7289,38,30,1,1
7290,40,30,1,0
7291,27,750,0,1
7292,36,750,1,1
7293,33,750,0,1
7294,52,750,0,0
7295,51,750,1,1
7296,33,750,0,1
7297,33,584,1,1
7298,33,584,0,1
7299,33,584,1,1
7300,33,584,0,1
7301,22,584,1,1
7302,57,584,0,1
7303,33,584,1,1
7304,33,584,1,0
7305,33,584,0,1
7306,33,584,0,1
7307,20,13,1,1
7308,33,13,1,1
7309,33,13,1,1
7310,33,13,1,1
7311,20,13,1,0
7312,33,13,0,1
7313,33,13,1,1
7314,30,3,1,1
7315,47,3,0,1
7316,33,3,0,1
7317,47,3,0,1
7318,33,3,0,1
7319,33,3,1,1
7320,33,597,1,1
7321,33,597,0,1
7322,49,597,1,1
7323,33,597,1,1
7324,33,597,1,1
7325,37,597,1,1
7326,33,597,1,1
7327,33,597,1,1
7328,35,646,1,1
7329,33,646,1,1
7330,48,646,1,1
7331,33,646,1,1
7332,33,646,0,1
7333,33,646,1,1
7334,33,646,1,1
7335,33,646,0,0
7336,32,20,1,1
7337,33,20,0,1
7338,33,20,1,1
7339,41,20,0,1
7340,33,20,0,1
7341,33,20,1,1
7342,31,20,1,1
7343,54,20,0,1
7344,25,20,1,1
7345,33,20,0,1
7346,33,289,0,1
7347,34,289,1,1
7348,33,289,1,1
7349,33,289,0,1
7350,50,289,1,1
7351,33,289,1,1
7352,33,289,0,1
7353,33,289,0,1
7354,56,289,0,1
7355,33,289,0,0
7356,33,7,0,1
7357,33,7,1,1
7358,33,7,0,1
7359,33,7,1,1
7360,29,7,0,1
7361,38,7,0,0
7362,33,7,1,1
7363,33,3,0,1
7364,50,3,1,1
7365,40,3,1,1
7366,33,3,0,1
7367,22,3,0,1
7368,43,3,0,1
7369,52,3,1,1
7370,33,3,0,1
7371,43,3,1,1
7372,41,3,0,0
7373,47,3,1,0
7374,26,3,0,1
7375,42,3,1,1
7376,28,3,0,1
7377,59,3,0,0
7378,51,3,1,1
7379,33,3,1,1
7380,33,3,0,1
7381,33,3,0,1
7382,44,3,0,1
7383,51,3,1,1
7384,48,840,0,0
7385,56,840,1,0
7386,33,840,0,1
7387,33,840,0,1
7388,33,840,1,1
7389,33,840,1,1
7390,40,840,0,1
7391,56,840,1,0
7392,33,840,0,1
7393,33,840,1,1
7394,54,840,0,0
7395,33,840,1,1
7396,45,26,1,1
7397,33,26,0,1
7398,33,26,0,1
7399,45,26,1,1
7400,48,594,1,1
7401,33,594,1,1
7402,33,594,0,1
7403,33,594,0,1
7404,50,594,1,1
7405,39,594,0,1
7406,33,594,1,1
7407,23,594,0,1
7408,30,594,1,1
7409,22,62,0,1
7410,23,62,0,1
7411,33,62,0,1
7412,33,62,1,1
7413,23,62,0,1
7414,25,62,1,1
7415,33,62,0,1
7416,33,62,0,1
7417,33,710,1,1
7418,33,710,0,0
7419,43,710,1,1
7420,25,710,0,1
7421,51,710,1,1
7422,34,710,0,0
7423,33,710,1,1
7424,22,1070,0,1
7425,33,1070,0,1
7426,40,1070,0,1
7427,23,1070,1,1
7428,43,1070,1,1
7429,49,1070,1,1
7430,33,1070,0,1
7431,31,1070,1,1
7432,33,430,1,1
7433,21,430,0,1
7434,33,430,1,1
7435,33,430,0,1
7436,33,430,1,1
7437,48,430,1,1
7438,32,430,0,1
7439,35,430,0,1
7440,33,748,1,1
7441,45,748,1,1
7442,48,748,1,1
7443,29,748,0,0
7444,48,748,0,0
7445,33,748,0,1
7446,34,748,1,1
7447,33,748,0,1
7448,32,450,0,1
7449,33,450,0,1
7450,33,450,0,1
7451,33,450,0,1
7452,50,584,0,0
7453,33,584,1,1
7454,33,584,0,1
7455,33,584,1,0
7456,33,584,0,1
7457,34,584,1,1
7458,33,584,1,1
7459,35,584,0,1
7460,33,5280,0,1
7461,55,5280,1,1
7462,53,5280,1,0
7463,51,5280,0,1
7464,33,748,1,1
7465,33,748,0,1
7466,54,748,1,1
7467,33,748,0,1
7468,39,748,0,1
7469,33,748,0,1
7470,33,25,1,1
7471,38,25,0,1
7472,33,25,1,1
7473,42,25,1,1
7474,51,25,1,1
7475,33,25,0,1
7476,39,25,0,1
7477,33,25,0,1
7478,21,25,0,1
7479,29,3,0,1
7480,33,3,1,1
7481,22,3,0,1
7482,33,3,1,1
7483,40,3,0,1
7484,35,3,0,1
7485,44,3,1,1
7486,43,3,1,1
7487,37,3,1,0
7488,30,1050,1,1
7489,33,1050,1,1
7490,33,1050,0,1
7491,29,1050,0,1
7492,45,1050,0,1
7493,33,1050,1,1
7494,33,1050,0,1
7495,20,1050,1,1
7496,45,1050,1,1
7497,26,2001,1,1
7498,33,2001,0,1
7499,33,2001,1,1
7500,27,2001,0,1
7501,33,2001,1,0
7502,33,2001,0,0
7503,39,2001,1,1
7504,21,2001,1,1
7505,31,2001,1,1
7506,33,2001,0,1
7507,33,2001,1,1
7508,33,30,0,1
7509,33,30,0,1
7510,33,30,1,1
7511,33,30,1,1
7512,33,30,1,0
7513,28,30,1,1
7514,33,30,0,1
7515,33,26,0,1
7516,45,26,1,1
7517,33,26,0,1
7518,33,26,0,1
7519,33,26,1,1
7520,33,26,0,1
7521,33,26,1,1
7522,44,26,0,1
7523,33,26,0,1
7524,33,26,1,1
7525,32,26,0,1
7526,33,26,1,1
7527,33,50,0,1
7528,46,50,1,0
7529,33,50,0,1
7530,33,50,0,1
7531,33,50,1,1
7532,23,50,0,1
7533,37,50,0,1
7534,33,50,1,1
7535,33,50,1,1
7536,40,50,1,1
7537,33,50,0,1
7538,39,13,0,1
7539,33,13,1,1
7540,29,13,0,1
7541,33,13,1,1
7542,25,13,0,1
7543,24,13,1,1
7544,42,13,1,0
7545,33,13,1,1
7546,33,482,1,1
7547,23,482,0,1
7548,48,482,0,1
7549,52,482,0,0
7550,33,482,1,1
7551,33,482,0,0
7552,20,482,0,1
7553,19,482,1,1
7554,57,482,1,1
7555,33,482,1,1
7556,33,118,0,1
7557,33,118,1,1
7558,28,118,0,1
7559,36,118,0,1
7560,24,118,0,1
7561,33,118,1,1
7562,45,118,0,1
7563,33,118,0,0
7564,60,118,1,1
7565,47,118,0,1
7566,61,118,1,0
7567,37,640,0,1
7568,33,640,1,1
7569,33,640,0,1
7570,33,640,1,1
7571,33,640,0,1
7572,38,640,1,1
7573,33,640,0,1
7574,33,640,1,1
7575,31,640,1,1
7576,38,750,0,1
7577,33,750,0,1
7578,51,750,1,1
7579,59,750,1,1
7580,33,750,1,1
7581,33,750,1,1
7582,33,750,0,1
7583,33,750,0,1
7584,33,646,0,1
7585,33,646,1,0
7586,33,646,0,1
7587,49,646,1,1
7588,56,646,0,1
7589,33,646,0,1
7590,33,646,1,0
7591,33,646,0,1
7592,39,646,0,0
7593,33,646,0,1
7594,25,646,0,1
7595,33,646,1,1
7596,33,646,0,1
7597,33,646,1,1
7598,33,710,0,1
7599,33,710,0,1
7600,27,710,1,1
7601,44,710,0,1
7602,33,710,0,1
7603,33,710,1,1
7604,33,710,1,1
7605,51,710,1,0
7606,53,645,1,1
7607,45,645,1,1
7608,33,645,0,1
7609,33,645,1,0
7610,28,645,1,1
7611,45,645,0,1
7612,33,645,1,1
7613,29,645,1,1
7614,33,26,1,1
7615,21,26,1,1
7616,52,26,0,0
7617,44,26,1,1
7618,33,26,0,1
7619,33,840,1,1
7620,49,840,0,1
7621,33,840,1,1
7622,33,840,1,1
7623,33,840,0,1
7624,54,840,1,0
7625,51,840,1,0
7626,43,840,0,1
7627,51,840,0,1
7628,37,25,1,1
7629,33,25,1,1
7630,33,25,0,1
7631,40,25,0,1
7632,58,25,1,1
7633,25,25,1,1
7634,33,25,0,1
7635,43,25,1,1
7636,33,62,0,1
7637,28,62,1,1
7638,33,62,1,1
7639,33,62,0,1
7640,40,62,0,1
7641,51,62,1,0
7642,35,62,0,1
7643,37,289,1,1
7644,32,289,1,1
7645,33,289,1,1
7646,44,289,1,1
7647,37,289,1,1
7648,33,289,1,1
7649,29,289,1,1
7650,26,7,1,1
7651,49,7,0,1
7652,51,7,0,1
7653,44,7,1,1
7654,33,7,0,1
7655,33,5280,1,1
7656,44,5280,1,1
7657,51,5280,0,1
7658,50,5280,0,1
7659,34,5280,1,0
7660,45,5280,1,1
7661,31,5280,0,1
7662,48,5280,0,1
7663,33,584,1,1
7664,33,584,1,1
7665,27,584,0,1
7666,33,584,0,1
7667,33,584,0,1
7668,33,584,1,1
7669,45,584,1,0
7670,33,584,0,1
7671,25,584,0,1
7672,33,584,1,1
7673,27,584,0,1
7674,53,584,1,0
7675,33,1020,0,1
7676,41,1020,1,0
7677,33,1020,0,1
7678,52,1020,0,1
7679,33,1020,1,1
7680,50,1020,0,1
7681,59,1020,1,1
7682,33,1020,1,1
7683,33,1020,1,1
7684,47,1020,0,1
7685,34,3,1,1
7686,33,3,1,1
7687,33,3,0,1
7688,33,3,1,1
7689,33,3,0,1
7690,46,3,0,1
7691,54,3,0,0
7692,33,3,1,1
7693,33,3,1,1
7694,33,3,1,1
7695,45,118,1,1
7696,33,118,1,1
7697,49,118,0,1
7698,33,118,1,1
7699,33,118,0,1
7700,48,118,1,1
7701,37,118,0,1
7702,33,118,0,1
7703,33,118,0,1
7704,33,1070,0,1
7705,33,1070,0,1
7706,33,1070,1,1
7707,20,1070,1,1
7708,42,1070,0,1
7709,33,1070,1,1
7710,23,1070,0,1
7711,43,1070,1,0
7712,33,597,1,1
7713,49,597,1,0
7714,29,597,0,1
7715,35,597,1,1
7716,33,597,1,1
7717,33,597,1,1
7718,33,597,0,0
7719,33,597,1,1
7720,45,597,0,0
7721,33,597,1,1
7722,55,3,1,1
7723,33,3,0,1
7724,56,3,0,1
7725,33,3,1,1
7726,33,3,1,1
7727,31,3,0,1
7728,33,3,0,0
7729,33,3,1,1
7730,33,3,1,1
7731,33,3,0,1
7732,33,748,0,1
7733,41,748,1,0
7734,49,748,0,1
7735,43,748,1,1
7736,43,748,0,0
7737,33,748,0,1
7738,33,748,0,1
7739,37,748,1,1
7740,43,748,0,0
7741,34,748,1,1
7742,33,748,0,1
7743,33,450,0,1
7744,50,450,1,1
7745,33,450,1,1
7746,33,450,0,1
7747,33,450,1,1
7748,33,450,0,1
7749,23,20,0,1
7750,39,20,1,1
7751,27,20,1,1
7752,33,20,1,1
7753,32,20,1,1
7754,33,20,0,0
7755,33,20,1,1
7756,56,3,0,0
7757,33,3,0,1
7758,33,3,1,1
7759,34,3,0,1
7760,23,3,0,1
7761,34,3,1,1
7762,33,3,0,1
7763,33,3,1,1
7764,33,3,1,1
7765,39,1020,0,1
7766,33,1020,1,1
7767,33,1020,0,1
7768,62,1020,1,1
7769,51,1020,1,0
7770,33,1020,0,1
7771,33,1020,1,1
7772,44,1020,1,1
7773,33,1020,0,1
7774,42,62,0,1
7775,33,62,1,1
7776,33,62,0,1
7777,21,62,1,1
7778,33,62,1,1
7779,33,62,1,1
7780,33,3,1,1
7781,33,3,0,1
7782,33,3,1,1
7783,34,3,1,1
7784,33,3,0,1
7785,30,3,1,1
7786,37,3,1,1
7787,33,3,0,1
7788,31,3,1,1
7789,52,3,0,1
7790,33,30,1,1
7791,33,30,1,1
7792,51,30,1,1
7793,34,30,1,1
7794,30,30,0,1
7795,33,30,0,1
7796,33,30,0,1
7797,59,30,0,0
7798,51,62,0,1
7799,33,62,0,1
7800,33,62,1,1
7801,37,62,1,1
7802,27,62,0,1
7803,30,62,1,1
7804,48,62,0,1
7805,35,62,1,1
7806,39,62,1,1
7807,33,710,0,1
7808,28,710,1,1
7809,33,710,0,1
7810,33,710,1,1
7811,42,710,1,1
7812,33,710,0,1
7813,33,710,1,1
7814,44,7,1,1
7815,33,7,0,1
7816,52,7,1,0
7817,33,7,0,1
7818,33,7,0,0
7819,33,7,1,1
7820,19,584,0,1
7821,39,584,1,1
7822,33,584,0,1
7823,47,584,1,1
7824,33,584,0,1
7825,33,584,0,1
7826,51,584,1,1
7827,45,584,0,0
7828,33,584,0,1
7829,33,584,0,1
7830,47,640,1,0
7831,32,640,0,1
7832,53,640,0,0
7833,29,640,1,1
7834,33,640,0,1
7835,33,640,0,1
7836,33,640,1,1
7837,33,640,0,1
7838,23,640,0,1
7839,33,1050,1,1
7840,33,1050,1,1
7841,33,1050,0,1
7842,33,1050,0,1
7843,33,1050,1,1
7844,33,1050,1,1
7845,33,750,1,1
7846,30,750,0,1
7847,27,750,0,1
7848,55,750,1,1
7849,54,750,0,1
7850,25,750,1,1
7851,24,750,0,1
7852,33,750,1,1
7853,38,594,0,1
7854,33,594,1,1
7855,28,594,0,1
7856,48,594,0,0
7857,33,482,1,1
7858,33,482,1,1
7859,33,482,1,1
7860,33,482,0,1
7861,33,482,1,1
7862,33,482,0,1
7863,43,482,0,1
7864,33,482,1,1
7865,42,289,0,1
7866,33,289,0,1
7867,33,289,1,1
7868,33,289,1,1
7869,33,289,0,1
7870,23,289,0,1
7871,38,289,0,1
7872,50,289,0,1
7873,33,289,0,1
7874,33,25,0,1
7875,32,25,1,1
7876,41,25,0,1
7877,34,25,1,1
7878,33,25,1,1
7879,33,25,1,1
7880,37,25,0,1
7881,55,25,1,1
7882,33,25,0,1
7883,60,25,0,0
7884,39,645,0,1
7885,21,645,1,1
7886,52,645,0,1
7887,33,645,1,1
7888,33,645,1,1
7889,33,645,1,1
7890,33,450,0,1
7891,21,450,1,1
7892,33,450,0,1
7893,33,450,1,1
7894,47,450,1,0
7895,33,450,1,1
7896,31,450,1,1
7897,20,450,1,1
7898,33,450,0,1
7899,50,2001,1,1
7900,39,2001,0,0
7901,33,2001,0,1
7902,55,2001,0,1
7903,33,2001,1,1
7904,35,2001,0,1
7905,33,2001,1,1
7906,33,2001,0,1
7907,33,2001,1,1
7908,33,2001,1,1
7909,33,2001,1,1
7910,28,430,1,1
7911,33,430,1,1
7912,28,430,1,1
7913,33,430,0,1
7914,38,430,1,1
7915,49,430,0,1
7916,48,430,1,1
7917,30,13,1,1
7918,33,13,1,1
7919,33,13,0,1
7920,50,13,1,1
7921,33,13,0,1
7922,39,13,0,0
7923,33,13,0,1
7924,49,13,1,1
7925,33,13,0,1
7926,33,13,1,1
7927,33,13,0,1
7928,33,13,0,1
7929,33,1070,0,1
7930,50,1070,1,1
7931,28,1070,1,1
7932,33,1070,0,1
7933,33,1070,1,0
7934,25,1070,0,1
7935,33,1070,1,1
7936,33,1070,0,1
7937,33,1070,1,1
7938,33,1070,0,1
7939,45,1070,0,1
7940,33,7,0,1
7941,27,7,1,1
7942,33,7,0,1
7943,33,7,0,1
7944,38,7,1,0
7945,33,7,0,1
7946,34,7,0,1
7947,33,5280,0,1
7948,33,5280,1,0
7949,56,5280,1,0
7950,44,5280,1,1
7951,45,5280,0,1
7952,34,5280,0,1
7953,40,5280,0,1
7954,33,7,1,1
7955,24,7,1,1
7956,41,7,1,1
7957,45,7,0,1
7958,33,7,0,1
7959,47,7,1,1
7960,33,62,0,1
7961,33,62,0,1
7962,46,62,0,1
7963,33,62,1,1
7964,33,62,1,1
7965,33,62,0,1
7966,34,62,0,1
7967,50,62,0,1
7968,33,62,0,1
7969,33,62,1,1
7970,33,748,1,1
7971,33,748,1,1
7972,26,748,0,1
7973,33,748,1,1
7974,33,840,1,1
7975,44,840,0,1
7976,33,840,1,1
7977,33,840,0,1
7978,56,840,1,0
7979,33,840,0,1
7980,33,840,1,1
7981,33,840,1,1
7982,34,840,0,1
7983,33,840,1,0
7984,22,26,0,1
7985,33,26,1,1
7986,31,26,1,1
7987,61,26,0,0
7988,33,26,0,1
7989,33,26,0,1
7990,30,26,1,1
7991,33,26,0,1
7992,26,26,1,1
7993,30,26,0,1
7994,37,1050,0,1
7995,33,1050,1,1
7996,33,1050,0,1
7997,33,1050,1,1
7998,42,1050,0,1
7999,33,1050,1,1
8000,30,1050,1,1
8001,33,1050,0,1
8002,33,1050,1,1
8003,34,1050,1,1
8004,48,1050,0,0
8005,32,1050,0,0
8006,41,1050,1,1
8007,33,645,1,1
8008,33,645,1,1
8009,33,645,0,1
8010,33,645,1,1
8011,33,645,1,1
8012,33,645,0,1
8013,36,645,0,1
8014,33,645,1,1
8015,33,645,1,1
8016,33,645,1,1
8017,53,584,1,0
8018,46,584,0,0
8019,55,584,1,1
8020,33,584,1,1
8021,33,584,1,1
8022,33,584,0,0
8023,33,584,1,1
8024,33,584,0,1
8025,33,141,1,1
8026,37,141,1,1
8027,33,141,0,1
8028,33,141,0,1
8029,33,141,1,1
8030,33,141,0,1
8031,33,597,1,1
8032,33,597,1,1
8033,33,597,0,1
8034,33,597,1,1
8035,42,597,1,1
8036,38,597,0,1
8037,37,597,1,1
8038,33,597,0,1
8039,55,597,0,0
8040,33,3,1,1
8041,36,3,1,1
8042,33,3,1,1
8043,38,3,1,0
8044,33,3,1,1
8045,33,646,1,1
8046,33,646,1,1
8047,33,646,0,1
8048,33,646,1,1
8049,33,646,0,1
8050,42,646,1,1
8051,45,646,0,1
8052,26,646,1,1
8053,33,646,0,1
8054,33,646,0,1
8055,28,3,1,1
8056,31,3,0,1
8057,33,3,1,1
8058,42,3,0,1
8059,33,3,0,1
8060,45,3,1,0
8061,49,3,0,1
8062,45,3,0,1
8063,51,3,0,1
8064,33,3,1,1
8065,33,20,1,1
8066,33,20,0,1
8067,35,20,1,1
8068,31,20,0,1
8069,51,20,1,1
8070,45,20,0,1
8071,33,20,1,1
8072,33,20,1,1
8073,33,30,1,1
8074,33,30,0,1
8075,33,30,1,1
8076,33,30,1,1
8077,38,30,0,1
8078,33,30,1,1
8079,29,30,0,1
8080,33,30,1,1
8081,33,62,1,1
8082,33,62,0,1
8083,33,62,1,1
8084,30,62,0,1
8085,33,62,0,1
8086,33,62,0,1
8087,33,62,0,1
8088,48,50,0,0
8089,42,50,1,1
8090,33,50,0,1
8091,33,50,0,1
8092,28,50,0,1
8093,33,50,1,1
8094,46,710,1,1
8095,33,710,0,1
8096,39,710,1,1
8097,20,710,1,1
8098,33,710,1,1
8099,28,710,0,1
8100,33,710,0,1
8101,33,3,0,1
8102,33,3,0,1
8103,33,3,1,1
8104,32,3,0,1
8105,37,3,1,1
8106,41,3,0,1
8107,33,3,0,1
8108,33,3,1,1
8109,33,3,0,1
8110,53,3,1,1
8111,33,3,0,1
8112,33,3,1,1
8113,55,3,0,0
8114,33,3,1,1
8115,51,3,0,1
8116,28,3,1,1
8117,33,482,1,1
8118,33,482,1,1
8119,33,482,1,1
8120,33,482,1,1
8121,33,482,1,1
8122,33,482,0,1
8123,33,482,1,1
8124,33,482,0,1
8125,48,482,1,0
8126,33,482,0,1
8127,33,646,1,1
8128,25,646,0,1
8129,49,289,1,1
8130,42,289,1,1
8131,33,289,1,1
8132,39,289,0,0
8133,40,289,0,1
8134,43,289,1,1
8135,28,289,1,1
8136,33,289,1,1
8137,33,1050,1,1
8138,29,1050,1,1
8139,33,1050,0,1
8140,33,1050,0,1
8141,33,1050,1,1
8142,50,1050,1,0
8143,31,1050,0,1
8144,37,1050,0,1
8145,20,26,1,1
8146,33,26,0,1
8147,52,26,1,0
8148,38,26,1,1
8149,26,26,0,1
8150,34,26,0,1
8151,50,26,1,1
8152,33,26,1,1
8153,33,7,0,1
8154,37,7,0,1
8155,33,7,0,1
8156,33,7,1,1
8157,38,7,0,1
8158,44,7,1,1
8159,33,7,1,1
8160,33,7,1,1
8161,41,7,1,0
8162,48,7,1,1
8163,32,594,1,1
8164,33,594,0,1
8165,33,594,1,1
8166,33,594,0,1
8167,33,594,0,1
8168,33,594,1,1
8169,29,594,0,0
8170,33,594,0,1
8171,33,594,0,1
8172,33,594,1,1
8173,33,450,0,1
8174,44,450,1,1
8175,33,450,1,1
8176,33,450,1,1
8177,25,450,0,1
8178,33,450,0,1
8179,28,450,0,1
8180,33,50,1,1
8181,33,50,0,1
8182,33,50,0,1
8183,33,50,1,1
8184,54,50,0,0
8185,33,50,0,1
8186,30,50,1,1
8187,49,1070,0,1
8188,33,1070,1,1
8189,33,1070,0,1
8190,33,1070,1,1
8191,33,1070,0,1
8192,33,1070,0,1
8193,33,1070,1,1
8194,33,1070,0,1
8195,23,1020,1,1
8196,33,1020,1,0
8197,33,1020,0,1
8198,33,1020,0,1
8199,44,1020,0,1
8200,47,1020,1,0
8201,29,1020,1,1
8202,36,62,1,1
8203,36,62,0,1
8204,38,62,0,1
8205,33,62,0,1
8206,33,62,1,1
8207,33,62,0,1
8208,46,62,0,1
8209,33,62,1,1
8210,46,748,1,1
8211,33,748,1,1
8212,49,748,1,1
8213,33,748,0,1
8214,33,748,0,0
8215,33,748,1,0
8216,40,748,1,1
8217,33,748,0,0
8218,37,748,1,1
8219,33,7,0,1
8220,33,7,1,1
8221,39,7,1,1
8222,33,7,1,1
8223,33,7,1,1
8224,37,7,0,1
8225,33,7,1,0
8226,33,7,0,1
8227,33,7,1,1
8228,33,7,1,0
8229,54,640,1,0
8230,33,640,0,1
8231,33,640,1,1
8232,33,640,1,1
8233,33,640,0,1
8234,33,640,0,1
8235,33,640,0,1
8236,33,640,1,1
8237,33,640,1,1
8238,28,640,1,1
8239,33,430,0,1
8240,39,430,0,1
8241,33,430,1,1
8242,33,430,1,1
8243,35,430,1,1
8244,33,594,1,1
8245,25,594,0,1
8246,33,594,0,1
8247,33,594,1,1
8248,33,594,1,1
8249,33,594,1,1
8250,33,594,0,1
8251,33,594,0,1
8252,33,594,1,0
8253,33,594,0,1
8254,33,3,1,1
8255,37,3,0,1
8256,33,3,1,1
8257,33,3,0,1
8258,33,3,1,1
8259,34,3,0,1
8260,49,3,1,1
8261,45,3,0,1
8262,33,2001,0,1
8263,48,2001,0,1
8264,33,2001,1,1
8265,48,2001,0,1
8266,48,2001,0,0
8267,33,2001,1,1
8268,33,1020,1,1
8269,51,1020,0,0
8270,33,1020,1,1
8271,33,1020,1,0
8272,33,1020,0,1
8273,41,1020,0,0
8274,35,1020,0,1
8275,33,1020,1,1
8276,33,1020,0,1
8277,33,13,0,1
8278,20,13,1,1
8279,47,13,0,1
8280,25,13,0,1
8281,33,13,1,1
8282,39,13,0,1
8283,26,13,1,1
8284,33,13,1,0
8285,20,13,1,1
8286,33,597,0,1
8287,33,597,1,1
8288,33,597,1,1
8289,33,597,1,1
8290,27,597,0,1
8291,33,597,1,1
8292,45,597,1,1
8293,33,597,0,1
8294,33,597,0,0
8295,33,597,0,1
8296,29,597,1,1
8297,33,597,0,1
8298,33,750,1,1
8299,33,750,1,1
8300,44,750,0,1
8301,33,750,0,1
8302,39,750,1,0
8303,33,750,1,1
8304,33,750,1,1
8305,48,750,1,0
8306,52,1742,1,0
8307,33,1742,1,1
8308,33,1742,1,1
8309,55,1742,0,1
8310,33,1742,1,1
8311,33,1742,0,1
8312,33,30,1,1
8313,33,30,0,1
8314,33,30,1,1
8315,44,30,0,1
8316,33,30,0,1
8317,58,30,0,1
8318,32,30,0,1
8319,33,30,1,1
8320,54,30,0,1
8321,32,25,1,1
8322,32,25,0,1
8323,37,25,1,1
8324,33,25,1,1
8325,33,1050,1,1
8326,33,1050,0,1
8327,41,1050,0,1
8328,33,1050,0,1
8329,33,1050,1,1
8330,56,1050,0,0
8331,40,1050,1,1
8332,33,1050,1,1
8333,33,1050,0,1
8334,53,1050,1,1
8335,45,750,0,1
8336,42,750,1,1
8337,33,750,0,1
8338,33,750,1,1
8339,33,750,0,1
8340,38,750,1,1
8341,30,750,1,1
8342,33,750,0,1
8343,33,750,1,1
8344,54,750,0,1
8345,33,750,0,1
8346,44,750,0,1
8347,33,750,1,1
8348,33,646,0,1
8349,42,646,1,1
8350,32,646,0,1
8351,36,646,1,1
8352,33,646,1,1
8353,56,646,1,1
8354,34,646,0,0
8355,49,646,1,1
8356,28,646,1,1
8357,39,646,1,1
8358,33,646,0,1
8359,27,840,0,1
8360,24,840,1,1
8361,33,840,0,1
8362,53,840,0,1
8363,33,840,0,1
8364,60,840,0,1
8365,33,840,0,1
8366,33,840,0,1
8367,50,840,0,1
8368,24,3,0,1
8369,33,3,1,0
8370,33,3,0,1
8371,33,3,0,1
8372,33,3,0,1
8373,33,3,1,0
8374,33,3,0,1
8375,33,62,0,1
8376,33,62,1,1
8377,52,62,0,1
8378,46,62,1,1
8379,33,62,0,1
8380,33,62,1,1
8381,21,62,1,1
8382,29,62,0,1
8383,33,62,0,1
8384,33,62,1,1
8385,33,62,0,1
8386,46,3,1,1
8387,33,3,0,1
8388,33,3,1,1
8389,33,3,0,1
8390,33,3,1,1
8391,33,3,1,1
8392,33,3,0,1
8393,24,3,1,1
8394,58,3,0,1
8395,33,5280,1,1
8396,46,5280,0,0
8397,48,5280,1,1
8398,33,5280,0,1
8399,25,5280,1,0
8400,51,5280,0,1
8401,52,5280,1,1
8402,57,5280,0,1
8403,48,5280,1,1
8404,25,5280,0,1
8405,24,289,1,1
8406,45,289,0,1
8407,44,289,1,0
8408,43,289,1,0
8409,33,289,1,1
8410,33,710,1,1
8411,22,710,0,1
8412,51,710,1,1
8413,35,710,1,1
8414,50,710,1,0
8415,33,710,0,1
8416,37,710,1,1
8417,33,710,0,1
8418,40,7219,1,1
8419,33,7219,0,1
8420,33,7219,0,1
8421,33,7219,1,1
8422,39,7219,0,1
8423,33,7219,0,1
8424,33,7219,0,1
8425,33,7219,0,1
8426,33,640,0,1
8427,33,640,1,0
8428,33,640,0,1
8429,39,640,1,1
8430,33,640,0,0
8431,33,640,0,1
8432,38,50,0,1
8433,33,50,0,1
8434,25,50,0,1
8435,24,50,0,1
8436,29,50,1,1
8437,44,50,0,1
8438,33,50,1,1
8439,47,450,0,1
8440,33,450,1,1
8441,33,450,0,1
8442,30,450,1,1
8443,58,450,0,0
8444,33,450,1,0
8445,48,450,0,1
8446,45,450,1,1
8447,28,7,0,1
8448,30,7,0,1
8449,33,7,1,1
8450,55,7,0,1
8451,22,7,1,1
8452,24,7,0,1
8453,33,7,0,1
8454,33,7,1,1
8455,29,7,1,1
8456,67,7,0,0
8457,33,646,1,1
8458,33,646,0,1
8459,33,646,0,1
8460,33,646,1,1
8461,46,646,0,1
8462,29,646,1,0
8463,33,646,0,0
8464,51,646,1,1
8465,45,646,0,1
8466,33,3,1,1
8467,22,3,0,1
8468,33,3,0,1
8469,33,3,1,1
